player_name,team_name,season,position_name,raid_points_player,tackle_points_player,total_points,raid_points_contribution,tackle_points_contribution,total_points_contribution,do_or_die_points_contribution,successful_raids_contribution,successful_tackles_contribution,super_raids_contribution,super_tackles_contribution
Nitin Madane,U Mumba,5,Raider,13.0,0.0,13.0,0.03102625290924522,0.0,0.018387553015010532,0.038461537968441824,0.03416149057713823,0.0,0.0,0.0
Shabeer Bappu,U Mumba,5,Raider,35.0,0.25,38.0,0.08353221937104482,0.0012376237562493873,0.05374823189003079,0.11538461390532546,0.09316770157401336,0.011363636299070248,0.0,0.03846153698224858
Shrikant Jadhav,U Mumba,5,Raider,86.0,0.63,98.0,0.205250596168853,0.003118811865748456,0.1386138611900794,0.28205127843524,0.21739130367269782,0.05681818149535124,0.19999998000000202,0.07692307396449716
Surender Singh,U Mumba,5,"Defender, right cover",0.0,2.64,58.0,0.0,0.013069306865993531,0.082036774990047,0.0,0.0,0.3295454526730372,0.0,0.0
Yong Joo Ok,U Mumba,5,All Rounder,1.0,0.0,1.0,0.002386634839172709,0.0,0.0014144271550008101,0.012820512656147275,0.0031055900524671115,0.0,0.0,0.0
Jaideep,Patna Pirates,5,"Defender, left corner",0.0,2.73,71.0,0.0,0.010833333290343916,0.06761904755464852,0.0,0.0,0.2920353969378965,0.0,0.18518517832647488
Jawahar Dagar,Patna Pirates,5,Raider,6.0,1.61,35.0,0.009419152261508395,0.0063888888635361555,0.033333333301587297,0.01052631567867036,0.00616016425839802,0.11504424727856528,0.0,0.11111110699588492
Manish,Patna Pirates,5,"Defender, right cover",0.0,0.96,22.0,0.0,0.0038095237944066516,0.020952380932426302,0.0,0.0,0.07522123860521576,0.0,0.18518517832647488
Monu Goyat,Patna Pirates,5,Raider,191.0,0.42,202.0,0.29984301365801724,0.0016666666600529101,0.1923809521977324,0.47368420554016627,0.3264887056950951,0.0442477874148328,0.15384614792899431,0.037037035665294975
Pardeep Narwal,Patna Pirates,5,Raider,369.0,0.0,369.0,0.5792778640827663,0.0,0.35142857109387754,0.3052631546814405,0.5564681713419545,0.0,0.6923076656804744,0.0
Sachin Shingade,Patna Pirates,5,"Defender, left cover",0.0,0.85,22.0,0.0,0.0033730158596308895,0.020952380932426302,0.0,0.0,0.09292035357114888,0.0,0.037037035665294975
Satish,Patna Pirates,5,"Defender, right corner",0.0,0.3,3.0,0.0,0.0011904761857520786,0.0028571428544217686,0.0,0.0,0.01327433622444984,0.0,0.0
Vijay,Patna Pirates,5,Raider,27.0,1.95,64.0,0.04238618517678778,0.007738095207388511,0.06095238089433106,0.06315789407202217,0.03696098555038812,0.15044247721043152,0.03846153698224858,0.11111110699588492
Vikas Jaglan,Patna Pirates,5,Raider,10.0,0.23,13.0,0.015698587102513994,0.0009126984090765937,0.012380952369160996,0.01052631567867036,0.016427104689061386,0.01327433622444984,0.03846153698224858,0.0
Vinod Kumar,Patna Pirates,5,Raider,34.0,0.67,48.0,0.05337519614854757,0.0026587301481796424,0.0457142856707483,0.1368421038227147,0.041067761722653466,0.03982300867334952,0.07692307396449716,0.18518517832647488
Vishal Mane,Patna Pirates,5,"Defender, right cover",0.0,1.5,39.0,0.0,0.005952380928760393,0.03714285710748299,0.0,0.0,0.1592920346933981,0.0,0.11111110699588492
Vishnu Uthaman,Patna Pirates,5,Raider,0.0,0.0,1.0,0.0,0.0,0.0009523809514739228,0.0,0.0,0.00442477874148328,0.0,0.0
Akshay Jadhav,Puneri Paltan,5,Raider,9.0,1.2,21.0,0.023746701784309494,0.004428044264103158,0.027415143567343155,0.03361344509568533,0.029605263060509004,0.03968253952506929,0.0,0.09523809070294806
Deepak Niwas Hooda,Puneri Paltan,5,All Rounder,172.0,0.58,186.0,0.4538258563223592,0.002140221394316526,0.24281984302503937,0.3949579798743027,0.41776315652051593,0.05158730138259007,0.6666666111111158,0.04761904535147403
Dharmaraj Cheralathan,Puneri Paltan,5,"Defender, right and left corner",0.0,1.39,25.0,0.0,0.005129151272586157,0.032637075675408515,0.0,0.0,0.0952380948601663,0.0,0.04761904535147403
Girish Maruti Ernak,Puneri Paltan,5,"Defender, left corner",5.0,3.05,69.0,0.013192612102394164,0.011254612504595526,0.0900783288641275,0.008403361273921333,0.003289473673389889,0.24206349110292266,0.08333332638888948,0.14285713605442207
Monu,Puneri Paltan,5,Raider,19.0,1.58,49.0,0.05013192598909782,0.005830258281069158,0.0639686683238007,0.050420167643528004,0.04934210510084834,0.11507936462270094,0.08333332638888948,0.04761904535147403
More GB,Puneri Paltan,5,Raider,14.0,0.0,16.0,0.036939313886703656,0.0,0.02088772843226145,0.06722689019137067,0.04276315775406856,0.007936507905013858,0.0,0.0
Rajesh Mondal,Puneri Paltan,5,Raider,90.0,0.04,91.0,0.23746701784309493,0.00014760147547010526,0.11879895545848701,0.33613445095685335,0.2467105255042417,0.003968253952506929,0.08333332638888948,0.0
Ravi Kumar,Puneri Paltan,5,"Defender, right cover",0.0,1.3,30.0,0.0,0.004797047952778421,0.03916449081049022,0.0,0.0,0.11111111067019401,0.0,0.09523809070294806
Rinku Narwal,Puneri Paltan,5,"Defender, left corner",1.0,1.62,22.0,0.0026385224204788327,0.005977859756539263,0.028720626594359495,0.0,0.003289473673389889,0.06746031719261779,0.0,0.19047618140589612
Rohit Kumar Choudary,Puneri Paltan,5,Raider,13.0,0.0,13.0,0.03430079146622483,0.0,0.01697127935121243,0.008403361273921333,0.032894736733898894,0.0,0.0,0.0
Sandeep Narwal,Puneri Paltan,5,All Rounder,33.0,2.48,85.0,0.08707123987580148,0.009151291479146525,0.11096605729638896,0.016806722547842667,0.0953947365283068,0.1944444436728395,0.08333332638888948,0.14285713605442207
Suresh Kumar,Puneri Paltan,5,Raider,22.0,0.0,22.0,0.05804749325053432,0.0,0.028720626594359495,0.07563025146529201,0.039473684080678674,0.0,0.0,0.0
Umesh Mhatre,Puneri Paltan,5,Raider,1.0,0.0,1.0,0.0026385224204788327,0.0,0.0013054830270163406,0.008403361273921333,0.003289473673389889,0.0,0.0,0.0
Ziaur Rahman,Puneri Paltan,5,"Defender, left cover",0.0,1.25,20.0,0.0,0.00461254610844079,0.026109660540326814,0.0,0.0,0.07142857114512471,0.0,0.09523809070294806
Ajay Thakur,Tamil Thalaivas,5,Raider,213.0,0.41,222.0,0.5195121938548483,0.0020398009848766117,0.32599118894861795,0.33707864789799274,0.5185185170412578,0.04891304321242911,0.599999880000024,0.0
Amit Hooda,Tamil Thalaivas,5,"Defender, right corner",0.0,2.77,61.0,0.0,0.013781094458800526,0.08957415552191754,0.0,0.0,0.29891304185373346,0.0,0.35294115570934376
Anil Kumar,Tamil Thalaivas,5,"Defender, left corner",0.0,0.4,2.0,0.0,0.0019900497413430362,0.002936857558095657,0.0,0.0,0.01086956515831758,0.0,0.0
Anil Kumar,Tamil Thalaivas,5,"Defender, left cover",0.0,0.4,1.0,0.0,0.0019900497413430362,0.0014684287790478286,0.0,0.0,0.01086956515831758,0.0,0.0
Anil Kumar,Tamil Thalaivas,5,"Defender, left corner",0.0,0.4,2.0,0.0,0.0019900497413430362,0.002936857558095657,0.0,0.0,0.00543478257915879,0.0,0.0
Anil Kumar,Tamil Thalaivas,5,"Defender, left cover",0.0,0.4,1.0,0.0,0.0019900497413430362,0.0014684287790478286,0.0,0.0,0.00543478257915879,0.0,0.0
Bhavani Rajput,Tamil Thalaivas,5,Raider,3.0,0.0,3.0,0.0073170731528851875,0.0,0.0044052863371434854,0.011235954929933092,0.0028490028408860316,0.0,0.0,0.0
C. Arun,Tamil Thalaivas,5,"Defender, left cover",1.0,1.75,36.0,0.0024390243842950625,0.008706467618375784,0.05286343604572183,0.0,0.0,0.1630434773747637,0.0,0.2941176297577865
D. Pradap,Tamil Thalaivas,5,All Rounder,9.0,1.25,29.0,0.021951219458655562,0.006218905441696988,0.042584434592387026,0.0,0.01709401704531619,0.10326086900401701,0.0,0.05882352595155729
Darshan J.,Tamil Thalaivas,5,"Defender, right cover",1.0,2.0,41.0,0.0024390243842950625,0.009950248706715181,0.06020557994096097,0.0,0.0,0.21195652058719283,0.0,0.05882352595155729
Dong Geon Lee,Tamil Thalaivas,5,Raider,29.0,0.0,29.0,0.07073170714455682,0.0,0.042584434592387026,0.14606741408913018,0.06837606818126477,0.0,0.0,0.0
K. Prapanjan,Tamil Thalaivas,5,Raider,123.0,0.05,124.0,0.2999999992682927,0.00024875621766787953,0.18208516860193075,0.38202246761772507,0.2962962954521473,0.00543478257915879,0.399999920000016,0.0
M. Thivakaran,Tamil Thalaivas,5,Raider,14.0,0.0,16.0,0.034146341380130875,0.0,0.023494860464765257,0.08988763943946473,0.03133903124974635,0.01086956515831758,0.0,0.0
Muruthu M,Tamil Thalaivas,5,"Defender, right cover",0.0,1.0,3.0,0.0,0.004975124353357591,0.0044052863371434854,0.0,0.0,0.016304347737476372,0.0,0.0
Sanket Chavan,Tamil Thalaivas,5,"Defender, left corner",0.0,0.57,4.0,0.0,0.0028358208814138262,0.005873715116191314,0.0,0.0,0.02173913031663516,0.0,0.0
Vijay Kumar,Tamil Thalaivas,5,"Defender, left corner",1.0,0.63,6.0,0.0024390243842950625,0.003134328342615282,0.008810572674286971,0.0,0.0,0.016304347737476372,0.0,0.11764705190311459
Vijin Thangadurai,Tamil Thalaivas,5,"Defender, right cover",0.0,0.33,4.0,0.0,0.001641791036608005,0.005873715116191314,0.0,0.0,0.016304347737476372,0.0,0.05882352595155729
Vineet Sharma,Tamil Thalaivas,5,Raider,16.0,0.78,30.0,0.039024390148721,0.0038805969956189207,0.04405286337143485,0.03370786478979927,0.042735042613290475,0.07065217352906428,0.0,0.05882352595155729
Ajvender Singh,U.P. Yoddha,5,Raider,0.0,0.0,1.0,0.0,0.0,0.0013123359562830237,0.0,0.0,0.005464480844456389,0.0,0.0
Gulveer Singh,U.P. Yoddha,5,Raider,3.0,0.0,3.0,0.006507592176773119,0.0,0.003937007868849071,0.0,0.002793296081582972,0.0,0.0,0.0
Gurvinder Singh,U.P. Yoddha,5,"Defender, left cover",0.0,1.0,5.0,0.0,0.004975124353357591,0.006561679781415118,0.0,0.0,0.027322404222281944,0.0,0.0
Hadi Tajik,U.P. Yoddha,5,"Defender, right corner",4.0,0.56,9.0,0.008676789569030825,0.0027860696378802507,0.011811023606547214,0.01204819262592539,0.005586592163165944,0.027322404222281944,0.0,0.0
Jeeva Kumar,U.P. Yoddha,5,"Defender, right and left cover",0.0,2.0,44.0,0.0,0.009950248706715181,0.057742782076453045,0.0,0.0,0.2021857912448864,0.0,0.36842103324099823
Mahesh Goud,U.P. Yoddha,5,Raider,35.0,0.33,42.0,0.07592190872901972,0.001641791036608005,0.05511811016388699,0.09638554100740312,0.08379888244748916,0.021857923377825557,0.0,0.15789472853185638
Nitesh Kumar,U.P. Yoddha,5,"Defender, right corner",0.0,2.47,47.0,0.0,0.012288557152793249,0.06167978994530211,0.0,0.0,0.2513661188449939,0.0,0.05263157617728546
Nitin Tomar,U.P. Yoddha,5,Raider,167.0,0.5,177.0,0.36225596450703695,0.0024875621766787953,0.2322834642620952,0.27710843039628397,0.3770949710137012,0.0491803276001075,0.3043478128544429,0.05263157617728546
Pankaj,U.P. Yoddha,5,All Rounder,0.0,1.23,16.0,0.0,0.0061194029546298365,0.02099737530052838,0.0,0.0,0.08743169351130223,0.0,0.0
Rajesh Narwal,U.P. Yoddha,5,All Rounder,11.0,1.0,27.0,0.02386117131483477,0.004975124353357591,0.035433070819641636,0.0,0.019553072571080802,0.08196721266684584,0.04347825897920613,0.05263157617728546
Rishank Devadiga,U.P. Yoddha,5,Raider,165.0,0.24,170.0,0.35791756972252153,0.0011940298448058215,0.22309711256811401,0.3855421640296125,0.3519553062794544,0.021857923377825557,0.5217391077504736,0.05263157617728546
Rohit Kumar,U.P. Yoddha,5,"Defender, right cover",2.0,0.14,3.0,0.0043383947845154125,0.0006965174094700627,0.003937007868849071,0.0,0.002793296081582972,0.005464480844456389,0.0,0.0
Sagar B Krishna,U.P. Yoddha,5,All Rounder,1.0,1.88,33.0,0.0021691973922577062,0.009353233784312269,0.04330708655733978,0.0,0.002793296081582972,0.15846994448923526,0.0,0.15789472853185638
Sanoj Kumar,U.P. Yoddha,5,"Defender, left cover",2.0,0.5,3.0,0.0043383947845154125,0.0024875621766787953,0.003937007868849071,0.0,0.005586592163165944,0.005464480844456389,0.0,0.0
Santhosh B.S,U.P. Yoddha,5,"Defender, left corner",3.0,1.0,12.0,0.006507592176773119,0.004975124353357591,0.015748031475396284,0.0,0.002793296081582972,0.043715846755651114,0.04347825897920613,0.05263157617728546
Surender Singh,U.P. Yoddha,5,Raider,68.0,0.11,70.0,0.14750542267352404,0.000547263678869335,0.09186351693981165,0.22891565989258242,0.1312849158343997,0.010928961688912778,0.08695651795841226,0.0
Ajay,Bengaluru Bulls,6,Defender,0.0,0.57,4.0,0.0,0.00247826085879017,0.004509582858501034,0.0,0.0,0.018264840099247306,0.0,0.0
Amit Sheoran,Bengaluru Bulls,6,Defender,0.0,2.53,38.0,0.0,0.010999999952173913,0.04284103715575982,0.0,0.0,0.16438356089322576,0.0,0.16666665277777895
Anand V,Bengaluru Bulls,6,Raider,3.0,0.0,3.0,0.005484460684671918,0.0,0.0033821871438757755,0.04109588984800151,0.00696055682839778,0.0,0.0,0.0
Ankit,Bengaluru Bulls,6,Defender,0.0,0.5,3.0,0.0,0.002173913034026465,0.0033821871438757755,0.0,0.0,0.013698630074435478,0.0,0.0
Ashish Kumar,Bengaluru Bulls,6,All Rounder,5.0,1.67,45.0,0.009140767807786531,0.007260869533648393,0.050732807158136634,0.0,0.00696055682839778,0.1689497709180376,0.0,0.2499999791666684
Harish Naik,Bengaluru Bulls,6,Raider,21.0,0.0,21.0,0.038391224792703425,0.0,0.02367531000713043,0.0,0.03248259853252297,0.0,0.0,0.0
Jasmer Singh Gulia,Bengaluru Bulls,6,All Rounder,0.0,0.67,4.0,0.0,0.0029130434655954634,0.004509582858501034,0.0,0.0,0.018264840099247306,0.0,0.0
Kashiling Adake,Bengaluru Bulls,6,Raider,67.0,0.85,84.0,0.12248628862433951,0.0036956521578449908,0.09470124002852172,0.16438355939200605,0.11832946608276226,0.0684931503721774,0.14999999250000037,0.16666665277777895
Mahender Singh,Bengaluru Bulls,6,"Defender, left cover",0.0,2.63,63.0,0.0,0.011434782558979206,0.07102593002139128,0.0,0.0,0.2831050215383332,0.0,0.08333332638888948
Mahesh Maruti Magdum,Bengaluru Bulls,6,All Rounder,7.0,0.0,7.0,0.012797074930901143,0.0,0.00789177000237681,0.027397259898667675,0.011600928047329633,0.0,0.0,0.0
Nithesh B R,Bengaluru Bulls,6,"Defender, right corner",0.0,0.0,1.0,0.0,0.0,0.0011273957146252585,0.0,0.0,0.0045662100248118264,0.0,0.0
Pawan Kumar Sehrawat,Bengaluru Bulls,6,Raider,271.0,0.46,282.0,0.49542961518202994,0.0019999999913043478,0.31792559152432287,0.39726026853068125,0.48491879237837865,0.05022831027293009,0.5999999700000015,0.0
Raju Lal Choudhary,Bengaluru Bulls,6,"Defender, right corner",0.0,1.25,20.0,0.0,0.005434782585066163,0.02254791429250517,0.0,0.0,0.09132420049623653,0.0,0.0
Rohit Kumar,Bengaluru Bulls,6,Raider,162.0,0.38,171.0,0.2961608769722836,0.0016521739058601135,0.1927846672009192,0.3287671187840121,0.2993039436211045,0.04109589022330644,0.2499999875000006,0.0
Sandeep,Bengaluru Bulls,6,"Defender, left corner",0.0,1.6,16.0,0.0,0.006956521708884689,0.018038331434004136,0.0,0.0,0.05936073032255374,0.0,0.2499999791666684
Sumit Singh,Bengaluru Bulls,6,Raider,11.0,0.5,15.0,0.020109689177130366,0.002173913034026465,0.016910935719378878,0.04109588984800151,0.016241299266261486,0.018264840099247306,0.0,0.0
Anil Kumar,Dabang Delhi K.C.,6,"Defender, left corner",0.0,1.4,7.0,0.0,0.006481481451474622,0.008515815074798278,0.0,0.0,0.030303030149984696,0.0,0.05263157617728546
Chandran Ranjit,Dabang Delhi K.C.,6,Raider,153.0,0.21,158.0,0.31677018567956483,0.0009722222177211934,0.192214111688304,0.2191780791893414,0.31670822863663783,0.0202020200999898,0.23076921301775286,0.05263157617728546
Joginder Singh Narwal,Dabang Delhi K.C.,6,"Defender, left corner",0.0,2.32,51.0,0.0,0.01074074069101509,0.06204379554495889,0.0,0.0,0.2373737361748801,0.0,0.21052630470914185
Meraj Sheykh,Dabang Delhi K.C.,6,All Rounder,94.0,0.16,97.0,0.19461697682273918,0.0007407407373113855,0.11800486603649044,0.3424657487333459,0.17705735616693927,0.015151515074992348,0.4615384260355057,0.0
Naveen Kumar,Dabang Delhi K.C.,6,Raider,172.0,0.23,177.0,0.35610765971820363,0.0010648148098851167,0.2153284668913279,0.35616437868267975,0.3591022434935106,0.0202020200999898,0.23076921301775286,0.05263157617728546
Pawan Kumar Kadian,Dabang Delhi K.C.,6,Raider,45.0,0.0,45.0,0.09316770167046025,0.0,0.054744525480846074,0.05479451979733535,0.07980049855411347,0.0,0.07692307100591762,0.0
Rajesh Narwal,Dabang Delhi K.C.,6,All Rounder,7.0,0.81,20.0,0.014492753593182705,0.003749999982638889,0.02433090021370937,0.0,0.01246882789908023,0.06565656532496685,0.0,0.0
Ravinder Pahal,Dabang Delhi K.C.,6,"Defender, right corner",0.0,2.68,59.0,0.0,0.012407407349965708,0.07177615563044264,0.0,0.0,0.28282828139985716,0.0,0.15789472853185638
Satpal,Dabang Delhi K.C.,6,"Defender, right corner",1.0,1.17,15.0,0.002070393370454672,0.005416666641589506,0.018248175160282026,0.0,0.0,0.050505050249974495,0.0,0.21052630470914185
Shabeer Bappu,Dabang Delhi K.C.,6,Raider,7.0,0.0,7.0,0.014492753593182705,0.0,0.008515815074798278,0.0,0.014962593478896277,0.0,0.0,0.0
Tapas Pal,Dabang Delhi K.C.,6,All Rounder,0.0,0.0,1.0,0.0,0.0,0.0012165450106854684,0.0,0.0,0.00505050502499745,0.0,0.0
Viraj Vishnu Landge,Dabang Delhi K.C.,6,"Defender, left cover",0.0,0.86,6.0,0.0,0.003981481463048697,0.00729927006411281,0.0,0.0,0.030303030149984696,0.0,0.0
Vishal,Dabang Delhi K.C.,6,All Rounder,1.0,1.5,10.0,0.002070393370454672,0.006944444412294239,0.012165450106854684,0.013698629949333838,0.002493765579816046,0.035353535174982145,0.0,0.10526315235457093
Vishal Mane,Dabang Delhi K.C.,6,"Defender, right cover",0.0,1.73,38.0,0.0,0.008009259222179356,0.0462287104060478,0.0,0.0,0.18181818089990817,0.0,0.10526315235457093
Yogesh Hooda,Dabang Delhi K.C.,6,Raider,3.0,0.83,8.0,0.006211180111364016,0.003842592574802812,0.009732360085483747,0.013698629949333838,0.002493765579816046,0.025252525124987248,0.0,0.0
Ajay Kumar,Gujarat Fortunegiants,6,Raider,32.0,0.0,33.0,0.06666666652777778,0.0,0.037671232833708636,0.05405405332359388,0.05867346923807788,0.0038759689772249264,0.09999999000000101,0.0
Amit Kharb,Gujarat Fortunegiants,6,"Defender, right cover",0.0,0.33,2.0,0.0,0.0012043795576482498,0.002283105020224766,0.0,0.0,0.0038759689772249264,0.0,0.055555552469135974
C Kalai Arasan,Gujarat Fortunegiants,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharmender,Gujarat Fortunegiants,6,Raider,5.0,0.0,5.0,0.010416666644965277,0.0,0.0057077625505619145,0.0,0.00510204080331112,0.0,0.09999999000000101,0.0
Dong Geon Lee,Gujarat Fortunegiants,6,Raider,31.0,0.0,31.0,0.06458333319878472,0.0,0.035388127813483876,0.0,0.056122448836422326,0.0,0.09999999000000101,0.0
Hadi Oshtorak,Gujarat Fortunegiants,6,All Rounder,6.0,0.92,18.0,0.012499999973958334,0.0033576642213223934,0.020547945182022895,0.040540539992695405,0.01020408160662224,0.04651162772669912,0.0,0.0
K. Prapanjan,Gujarat Fortunegiants,6,Raider,122.0,0.05,123.0,0.2541666661371528,0.00018248175115882575,0.14041095874382312,0.3108108066106648,0.24234693815727823,0.0038759689772249264,0.09999999000000101,0.0
Lalit Chaudhary,Gujarat Fortunegiants,6,Raider,3.0,0.0,7.0,0.006249999986979167,0.0,0.00799086757078668,0.0,0.00255102040165556,0.01162790693167478,0.0,0.055555552469135974
Mahendra Ganesh Rajput,Gujarat Fortunegiants,6,Raider,28.0,0.15,30.0,0.05833333321180555,0.0005474452534764771,0.03424657530337149,0.0,0.04591836722980008,0.007751937954449853,0.299999970000003,0.0
Parvesh Bhainswal,Gujarat Fortunegiants,6,"Defender, left cover",0.0,3.44,86.0,0.0,0.01255474447972721,0.09817351586966494,0.0,0.0,0.31782945613244395,0.0,0.2222222098765439
Rohit Gulia,Gujarat Fortunegiants,6,All Rounder,58.0,0.16,61.0,0.12083333308159723,0.0005839416037082423,0.06963470311685536,0.18918918663257855,0.1224489792794669,0.01162790693167478,0.19999998000000202,0.0
Ruturaj Shivaji Koravi,Gujarat Fortunegiants,6,Defender,0.0,2.04,47.0,0.0,0.00744525544728009,0.053652967975282,0.0,0.0,0.17054263499789676,0.0,0.1666666574074079
Sachin Tanwar,Gujarat Fortunegiants,6,Raider,190.0,0.61,204.0,0.3958333325086806,0.002226277364137674,0.23287671206292612,0.3783783732651571,0.4056122438632341,0.04651162772669912,0.09999999000000101,0.11111110493827195
Sachin Vittala,Gujarat Fortunegiants,6,"Defender, left corner",3.0,1.14,28.0,0.006249999986979167,0.004160583926421226,0.03196347028314672,0.0,0.00510204080331112,0.09302325545339823,0.0,0.055555552469135974
Shubham Ashok Palkar,Gujarat Fortunegiants,6,Raider,2.0,0.0,2.0,0.004166666657986111,0.0,0.002283105020224766,0.02702702666179694,0.00510204080331112,0.0,0.0,0.0
Sunil Kumar,Gujarat Fortunegiants,6,Defender,0.0,3.04,76.0,0.0,0.011094890470456604,0.08675799076854111,0.0,0.0,0.2790697663601947,0.0,0.2222222098765439
Vikram Kandola,Gujarat Fortunegiants,6,"Defender, left cover",0.0,1.0,1.0,0.0,0.0036496350231765146,0.001141552510112383,0.0,0.0,0.0038759689772249264,0.0,0.0
Anand Surendra Tomar,Haryana Steelers,6,Raider,8.0,0.0,9.0,0.01789709168255684,0.0,0.012587412569807815,0.04444444345679015,0.019390581663738003,0.005555555524691358,0.0,0.0
Arun Kumar HN,Haryana Steelers,6,Raider,1.0,0.0,1.0,0.002237136460319605,0.0,0.0013986013966453127,0.0,0.0027700830948197146,0.0,0.0,0.0
Bhuvneshwar Gaur,Haryana Steelers,6,Raider,6.0,0.0,6.0,0.013422818761917631,0.0,0.008391608379871877,0.0,0.008310249284459142,0.0,0.0,0.0
Kuldeep Singh,Haryana Steelers,6,Defender,0.0,2.23,49.0,0.0,0.011554404085210341,0.06853146843562033,0.0,0.0,0.24999999861111113,0.0,0.2666666488888901
Mayur Shivtarkar,Haryana Steelers,6,All Rounder,4.0,1.06,23.0,0.00894854584127842,0.005492227950817472,0.032167832122842195,0.0,0.0027700830948197146,0.10555555496913581,0.0,0.0
Monu Goyat,Haryana Steelers,6,Raider,160.0,0.2,164.0,0.35794183365113685,0.001036269424682542,0.2293706290498313,0.11111110864197538,0.35457063613692347,0.022222222098765433,0.2499999791666684,0.0
Naveen,Haryana Steelers,6,Raider,88.0,0.67,102.0,0.19686800850812528,0.0034715025726865154,0.1426573424578219,0.39999999111111134,0.19667589973219973,0.06666666629629629,0.3333333055555579,0.13333332444444504
Parveen,Haryana Steelers,6,"Defender, left cover",3.0,1.32,28.0,0.0067114093809588155,0.0068393782029047764,0.039160839106068754,0.0,0.0027700830948197146,0.11111111049382716,0.0,0.3333333111111126
Prateek,Haryana Steelers,6,All Rounder,3.0,0.0,5.0,0.0067114093809588155,0.0,0.006993006983226564,0.0,0.0027700830948197146,0.011111111049382717,0.0,0.0
Sachin Shingade,Haryana Steelers,6,"Defender, left cover",0.0,1.32,25.0,0.0,0.0068393782029047764,0.03496503491613282,0.0,0.0,0.12777777706790125,0.0,0.13333332444444504
Sudhanshu Tyagi,Haryana Steelers,6,"Defender, right cover",0.0,0.31,4.0,0.0,0.00160621760825794,0.005594405586581251,0.0,0.0,0.022222222098765433,0.0,0.0
Sunil,Haryana Steelers,6,"Defender, right corner",0.0,1.86,41.0,0.0,0.00963730564954764,0.057342657262457825,0.0,0.0,0.22777777651234568,0.0,0.0
Vikash Kandola,Haryana Steelers,6,Raider,172.0,0.23,177.0,0.3847874711749721,0.0011917098383849231,0.24755244720622036,0.4444444345679015,0.3767313008954812,0.02777777762345679,0.41666663194444736,0.0
Wazir Singh,Haryana Steelers,6,Raider,2.0,0.0,2.0,0.00447427292063921,0.0,0.0027972027932906254,0.0,0.005540166189639429,0.0,0.0,0.0
Abozar Mohajermighani,Telugu Titans,6,Defender,0.0,2.67,56.0,0.0,0.011459227418629925,0.08655332289558992,0.0,0.0,0.23762376119988238,0.0,0.2424242350780535
Anil Kumar,Telugu Titans,6,"Defender, left cover",1.0,1.61,30.0,0.002832861181776597,0.006909871214979094,0.046367851551208886,0.0,0.0,0.12376237562493873,0.0,0.12121211753902675
Anuj Kumar,Telugu Titans,6,"Defender, right cover",1.0,0.71,6.0,0.002832861181776597,0.0030472102873510287,0.009273570310241777,0.0,0.003460207600483711,0.019801980099990197,0.0,0.030303029384756687
Armaan,Telugu Titans,6,All Rounder,13.0,0.0,15.0,0.03682719536309576,0.0,0.023183925775604443,0.047058822975778555,0.031141868404353398,0.004950495024997549,0.11111109876543349,0.030303029384756687
C Manoj Kumar,Telugu Titans,6,"Defender, left cover",10.0,0.33,14.0,0.028328611817765973,0.0014163090067969572,0.02163833072389748,0.011764705743944639,0.024221453203385975,0.019801980099990197,0.0,0.0
Farhad Rahimi Milaghardan,Telugu Titans,6,All Rounder,22.0,1.14,47.0,0.06232294599908514,0.004892703841662215,0.07264296743022726,0.03529411723183391,0.058823529208223084,0.10396039552494854,0.0,0.12121211753902675
Kamal Singh,Telugu Titans,6,Raider,13.0,0.25,15.0,0.03682719536309576,0.0010729613687855736,0.023183925775604443,0.03529411723183391,0.024221453203385975,0.004950495024997549,0.0,0.030303029384756687
Krushna Madane,Telugu Titans,6,Defender,1.0,1.83,12.0,0.002832861181776597,0.007854077219510399,0.018547140620483554,0.0,0.003460207600483711,0.05445544527497304,0.0,0.0
Mohsen Maghsoudloujafari,Telugu Titans,6,All Rounder,29.0,1.42,56.0,0.08215297427152132,0.006094420574702057,0.08655332289558992,0.047058822975778555,0.08650519001209277,0.12376237562493873,0.0,0.060606058769513374
Nilesh Salunke,Telugu Titans,6,Raider,81.0,0.21,85.0,0.22946175572390437,0.0009012875497798817,0.13137557939509184,0.2705882321107267,0.20415224842853893,0.019801980099990197,0.44444439506173394,0.0
Rahul Chaudhari,Telugu Titans,6,Raider,159.0,0.33,166.0,0.45042492790247896,0.0014163090067969572,0.2565687785833558,0.5058823469896194,0.47058823366578467,0.029702970149985297,0.44444439506173394,0.030303029384756687
Rajnish,Telugu Titans,6,Raider,9.0,0.0,9.0,0.025495750635989377,0.0,0.013910355465362666,0.011764705743944639,0.027681660803869686,0.0,0.0,0.0
Rakshith,Telugu Titans,6,Raider,14.0,0.0,14.0,0.03966005654487236,0.0,0.02163833072389748,0.03529411723183391,0.04152249120580453,0.0,0.0,0.0
Sombir,Telugu Titans,6,Defender,0.0,0.25,1.0,0.0,0.0010729613687855736,0.0015455950517069628,0.0,0.0,0.004950495024997549,0.0,0.0
Vishal Bhardwaj,Telugu Titans,6,Defender,0.0,3.53,60.0,0.0,0.015150214527252298,0.09273570310241777,0.0,0.0,0.252475246274875,0.0,0.2727272644628102
