raider,opponent,n_events,success_rate,avg_points_per_raid,doordie_success_count,bonus_success_count,top_patterns
Harmanjit Singh,U Mumba,14,0.5714285714285714,0.2857142857142857,2,4,"[{""pattern"": ""bonus_success_Bengaluru_Bulls_vs_U_Mumba_null_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""regular_success_Gujarat_Giants_vs_U_Mumba_none_early_single > bonus_success_Gujarat_Giants_vs_U_Mumba_left_cover_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 4, ""gain"": -1.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_U_Mumba_null_early_zero"", ""support"": 3, ""gain"": -1.0}]"
Heidarali Ekrami,Gujarat Giants,26,0.6923076923076923,0.5,11,7,"[{""pattern"": ""doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero > doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single > bonus_success_U_Mumba_vs_Gujarat_Giants_null_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single > doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_U_Mumba_vs_Gujarat_Giants_null_early_zero > doordie_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""empty_unknown_U_Mumba_vs_Gujarat_Giants_none_early_zero > doordie_success_U_Mumba_vs_Gujarat_Giants_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Heidarali Ekrami,Jaipur Pink Panthers,10,0.5,0.6,3,2,"[{""pattern"": ""bonus_success_U_Mumba_vs_Jaipur_Pink_Panthers_null_early_zero > doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_U_Mumba_vs_Jaipur_Pink_Panthers_none_early_high"", ""support"": 1, ""gain"": 0.0}]"
Heidarali Ekrami,Puneri Paltan,18,0.6111111111111112,0.2777777777777778,2,6,"[{""pattern"": ""regular_success_U_Mumba_vs_Puneri_Paltan_none_early_single > empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero > regular_success_U_Mumba_vs_Puneri_Paltan_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Puneri_Paltan_none_early_single > empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_U_Mumba_vs_Puneri_Paltan_unknown_early_zero > empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero > bonus_success_U_Mumba_vs_Puneri_Paltan_null_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Heidarali Ekrami,Telugu Titans,11,0.6363636363636364,0.5454545454545454,3,3,"[{""pattern"": ""doordie_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero > doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single > empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero > bonus_success_U_Mumba_vs_Telugu_Titans_nan_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single"", ""support"": 3, ""gain"": -1.0}, {""pattern"": ""empty_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero"", ""support"": 2, ""gain"": -1.0}]"
Heidarali Ekrami,U.P. Yoddhas,12,0.6666666666666666,0.3333333333333333,4,4,"[{""pattern"": ""doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single > doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_U_Mumba_vs_U.P._Yoddhas_unknown_early_zero > doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero > doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_U_Mumba_vs_U.P._Yoddhas_none_early_single > doordie_unknown_U_Mumba_vs_U.P._Yoddhas_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Himanshu,Bengal Warriors,23,0.5217391304347826,0.2608695652173913,6,6,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengal_Warriors_all_rounder_early_zero > doordie_success_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_single > doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_zero > doordie_success_Tamil_Thalaivas_vs_Bengal_Warriors_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Himanshu,Bengal Warriorz,26,0.6538461538461539,0.5769230769230769,1,4,"[{""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Himanshu,Bengaluru Bulls,34,0.4117647058823529,0.35294117647058826,1,6,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 8, ""gain"": 15.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 5, ""gain"": 14.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 11, ""gain"": 10.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_null_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 17, ""gain"": -1.0}]"
Himanshu,Dabang Delhi K.C.,37,0.5675675675675675,0.40540540540540543,10,9,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single > doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_zero > bonus_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Himanshu,Gujarat Giants,53,0.4716981132075472,0.3584905660377358,10,9,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero > doordie_success_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_single > doordie_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Gujarat_Giants_none_early_zero"", ""support"": 14, ""gain"": -1.0}]"
Himanshu,Haryana Steelers,29,0.3448275862068966,0.10344827586206896,2,7,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero"", ""support"": 4, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Haryana_Steelers_nan_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Haryana_Steelers_none_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Himanshu,Jaipur Pink Panthers,47,0.3829787234042553,0.2127659574468085,4,8,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_single > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 5, ""gain"": 4.0}]"
Himanshu,Patna Pirates,39,0.41025641025641024,0.3076923076923077,1,4,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero"", ""support"": 5, ""gain"": 14.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Patna_Pirates_none_early_zero"", ""support"": 7, ""gain"": 6.0}]"
Himanshu,Puneri Paltan,62,0.5645161290322581,0.3225806451612903,11,16,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero > doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single > doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero > doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero"", ""support"": 4, ""gain"": 3.0}]"
Himanshu,Telugu Titans,30,0.3,0.06666666666666667,2,7,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero > empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero > bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Himanshu,U Mumba,41,0.17073170731707318,0.12195121951219512,1,4,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero"", ""support"": 13, ""gain"": 38.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero"", ""support"": 14, ""gain"": 27.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero"", ""support"": 7, ""gain"": 20.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero"", ""support"": 9, ""gain"": 17.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero"", ""support"": 15, ""gain"": 14.0}]"
Himanshu,U.P. Yoddhas,28,0.4642857142857143,0.2857142857142857,6,6,"[{""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero > doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single > doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_success_Tamil_Thalaivas_vs_U.P._Yoddhas_none_early_single > bonus_success_Tamil_Thalaivas_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Himanshu Narwal,Bengal Warriorz,74,0.7837837837837838,0.6486486486486487,3,20,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_single > bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_unknown_early_zero"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_unknown_early_zero > empty_unknown_Tamil_Thalaivas_vs_Bengal_Warriorz_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_unknown_early_zero > bonus_success_Tamil_Thalaivas_vs_Bengal_Warriorz_unknown_early_zero"", ""support"": 6, ""gain"": 5.0}]"
Himanshu Narwal,Bengaluru Bulls,17,0.8823529411764706,0.5294117647058824,0,6,"[{""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single > regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single > bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero > regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero > regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero > bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""regular_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_none_early_single > bonus_success_Tamil_Thalaivas_vs_Bengaluru_Bulls_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Himanshu Narwal,Jaipur Pink Panthers,16,0.5625,0.5,1,4,"[{""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_null_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_null_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > bonus_success_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_null_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero > empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_Tamil_Thalaivas_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 7, ""gain"": -1.0}]"
