Unnamed: 0,match_id,match_number,date,start_time,result,player_id_of_the_match,player_name_of_the_match,series_id,series_name,status,toss_winner,toss_selection,venue_id,venue_name,home_team_id,home_team_name,season
443,408,Match 123,10/13/2017,21:00,Bengal Warriors beat Tamil Thalaivas (34-30),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Tamil Thalaivas,6
444,409,Match 124,10/14/2017,20:00,Tamil Thalaivas beat Patna Pirates (40-37),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Tamil Thalaivas,1
445,41,Match 41,8/18/2014,21:00,Telugu Titans beat Puneri Paltan (60 - 24),41.0,41.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,8,Choice of court : Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,3
446,410,Match 125,10/14/2017,21:00,Puneri Paltan beat U Mumba (43-24),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,7
447,411,Match 126,10/15/2017,20:00,Bengaluru Bulls beat U.P. Yoddha (38-32),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,U.P. Yoddha,5
448,412,Match 127,10/15/2017,21:00,Puneri Paltan beat Dabang Delhi K.C. (34-31),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,2
449,413,Match 128,10/17/2017,21:00,Haryana Steelers beat Puneri Paltan (31-27),155.0,155.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,1
450,414,Match 129,10/18/2017,20:00,Match Tied,390.0,390.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,,2
451,415,Match 130,10/18/2017,21:00,Puneri Paltan beat Jaipur Pink Panthers (38-15),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,3
452,416,Match 131,10/20/2017,20:00,Match Tied,12.0,12.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,8,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,,4
453,417,Match 132,10/20/2017,21:00,Gujarat Fortunegiants beat Puneri Paltan (23-22),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,1
454,418,Eliminator 1,10/23/2017,20:00,Puneri Paltan beat U.P. Yoddha (40-38),94.0,94.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,U.P. Yoddha,6
455,419,Eliminator 2,10/23/2017,21:00,Patna Pirates beat Haryana Steelers (69-30),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Haryana Steelers,4
456,42,Match 42,8/19/2014,20:00,Telugu Titans beat Dabang Delhi (45 - 26),81.0,81.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,2,Choice of court : Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,2
457,420,Qualifier 1,10/24/2017,20:00,Gujarat Fortunegiants beat Bengal Warriors (42-17),163.0,163.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Bengal Warriors,7
458,421,Eliminator 3,10/24/2017,21:00,Patna Pirates beat Puneri Paltan (42-32),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Patna Pirates,5
459,422,Qualifier 2,10/26/2017,20:00,Patna Pirates beat Bengal Warriors (47-44),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Bengal Warriors,6
460,423,Final,10/28/2017,20:00,Patna Pirates beat Gujarat Fortunegiants (55-38),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Gujarat Fortunegiants,2
461,43,Match 43,8/20/2014,20:00,Jaipur Pink Panthers beat Bengaluru Bulls (36 - 31),86.0,86.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,1,Choice of court : Right,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,6
462,44,Match 44,8/21/2014,20:00,Patna Pirates beat Bengal Warriors (36 - 32),92.0,92.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,6,Choice of court : Right,3,"Sawai Mansingh Stadium, Jaipur",,Patna Pirates,1
463,45,Match 45,8/21/2014,21:00,Match Drawn (31 - 31),29.0,29.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,3,Choice of court : Left,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,3
464,46,Match 46,8/22/2014,20:00,Match Drawn (34 - 34),12.0,12.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,8,Choice of court : Left,3,"Sawai Mansingh Stadium, Jaipur",,,7
465,47,Match 47,8/22/2014,21:00,Jaipur Pink Panthers beat Dabang Delhi (41 - 31),143.0,143.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,2,Choice of court : Right,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,5
466,48,Match 48,8/23/2014,20:00,Telugu Titans beat Patna Pirates (32 - 29),111.0,111.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,8,Choice of court : Right,3,"Sawai Mansingh Stadium, Jaipur",,Patna Pirates,5
467,49,Match 49,8/23/2014,21:00,Jaipur Pink Panthers beat Puneri Paltan (33 - 27),143.0,143.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,7,Choice of court : Right,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,5
468,5,Match 5,7/28/2014,20:00,Dabang Delhi beat Puneri Paltan (35 - 31),118.0,118.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,7,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",0.0,TBC,6
469,50,Match 50,8/24/2014,20:00,Bengaluru Bulls beat Bengal Warriors (37 - 24),26.0,26.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,1,Choice of court : Left,1,"Sree Kanteerava Stadium, Bengaluru",1.0,Bengaluru Bulls,4
470,51,Match 51,8/24/2014,21:00,U Mumba beat Dabang Delhi (37 - 30),29.0,29.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Left,1,"Sree Kanteerava Stadium, Bengaluru",,Dabang Delhi,4
471,52,Match 52,8/25/2014,20:00,Dabang Delhi beat Puneri Paltan (45 - 22),58.0,58.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,2,Choice of court : Left,1,"Sree Kanteerava Stadium, Bengaluru",,Puneri Paltan,5
472,53,Match 53,8/25/2014,21:00,Patna Pirates beat Bengaluru Bulls (33 - 31),92.0,92.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,6,Choice of court : Right,1,"Sree Kanteerava Stadium, Bengaluru",1.0,Bengaluru Bulls,7
473,54,Match 54,8/26/2014,20:00,Bengaluru Bulls beat Telugu Titans (27 - 26),111.0,111.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,1,Choice of court : Right,1,"Sree Kanteerava Stadium, Bengaluru",1.0,Bengaluru Bulls,2
474,55,Match 55,8/27/2014,20:00,U Mumba beat Puneri Paltan (36 - 35),124.0,124.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,7,Choice of court : Left,1,"Sree Kanteerava Stadium, Bengaluru",,U Mumba,1
475,56,Match 56,8/27/2014,21:00,Bengaluru Bulls beat Jaipur Pink Panthers (30 - 29),174.0,174.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,1,Choice of court : Right,1,"Sree Kanteerava Stadium, Bengaluru",1.0,Bengaluru Bulls,1
476,563,Match 1,6-22-2018,18:30,India beat Pakistan (36-20),,,27,"Kabaddi Masters Dubai, 2018",Full Time,12,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Pakistan,2
477,564,Match 2,6-22-2018,19:30,Iran beat Republic of Korea (35-20),,,27,"Kabaddi Masters Dubai, 2018",Full Time,13,Choice of court :Right,20,"Al Wasl Sports Club, Dubai",,Republic of Korea,2
478,565,Match 3,6-23-2018,18:30,Iran beat Argentina (54-24),,,27,"Kabaddi Masters Dubai, 2018",Full Time,18,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Iran,6
479,566,Match 4,6-23-2018,19:30,India beat Kenya (48-19),,,27,"Kabaddi Masters Dubai, 2018",Full Time,22,Choice of court :Right,20,"Al Wasl Sports Club, Dubai",,India,6
480,567,Match 5,6-24-2018,18:30,Republic of Korea beat Argentina (72-16),,,27,"Kabaddi Masters Dubai, 2018",Full Time,17,Choice of raid :Right,20,"Al Wasl Sports Club, Dubai",,Argentina,2
481,568,Match 6,6-24-2018,19:30,Pakistan beat Kenya (43-21),,,27,"Kabaddi Masters Dubai, 2018",Full Time,167,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Kenya,5
482,569,Match 7,6-25-2018,18:30,Iran beat Republic of Korea (31-27),,,27,"Kabaddi Masters Dubai, 2018",Full Time,18,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Republic of Korea,4
483,57,Semi-Final 1,8/29/2014,20:00,Jaipur Pink Panthers beat Patna Pirates (38 - 18),52.0,52.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,3,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Jaipur Pink Panthers,1
484,570,Match 8,6-25-2018,19:30,India beat Pakistan (41-17),,,27,"Kabaddi Masters Dubai, 2018",Full Time,12,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Pakistan,6
485,571,Match 9,6-26-2018,18:30,Iran beat Argentina (57-27),,,27,"Kabaddi Masters Dubai, 2018",Full Time,17,Choice of raid :Right,20,"Al Wasl Sports Club, Dubai",,Iran,3
486,572,Match 10,6-26-2018,19:30,India beat Kenya (50-15),,,27,"Kabaddi Masters Dubai, 2018",Full Time,12,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Kenya,1
487,573,Match 11,6-27-2018,18:30,Republic of Korea beat Argentina (54-25),,,27,"Kabaddi Masters Dubai, 2018",Full Time,13,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Argentina,4
488,574,Match 12,6-27-2018,19:30,Pakistan beat Kenya (42-20),,,27,"Kabaddi Masters Dubai, 2018",Full Time,22,Choice of court :Right,20,"Al Wasl Sports Club, Dubai",,Kenya,2
489,575,Semi-Final 1,6-29-2018,18:30,Iran beat Pakistan (40-21),,,27,"Kabaddi Masters Dubai, 2018",Full Time,18,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",18.0,Iran,4
490,576,Semi-Final 2,6-29-2018,19:30,India beat Republic of Korea (36-20),,,27,"Kabaddi Masters Dubai, 2018",Full Time,12,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",,Republic of Korea,3
491,577,Final,6-30-2018,19:30,India beat Iran (44-26),,,27,"Kabaddi Masters Dubai, 2018",Full Time,12,Choice of court :Left,20,"Al Wasl Sports Club, Dubai",18.0,Iran,5
492,58,Semi-Final 2,8/29/2014,21:00,U Mumba beat Bengaluru Bulls (27 - 23),26.0,26.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",,U Mumba,6
493,583,Match 6,8-19-2018,19:30,India beat Sri Lanka (44-28),,,28,"Men's Kabaddi Asian Games, 2018",Full Time,172,Choice of court :Left,21,"Theatre Garuda, Jakarta",,Sri Lanka,7
494,59,3rd Place Playoff,8/31/2014,20:00,Patna Pirates beat Bengaluru Bulls (29 - 22),92.0,92.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,6,Choice of court : Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Patna Pirates,6
495,593,Match 16,8-21-2018,17:30,India beat Thailand (49-30),,,28,"Men's Kabaddi Asian Games, 2018",Full Time,19,Choice of court :Left,21,"Theatre Garuda, Jakarta",,Thailand,2
496,6,Match 6,7/28/2014,21:00,Match Drawn (35 - 35),105.0,105.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,8,Choice of court : Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,2
497,60,Final,8/31/2014,21:00,Jaipur Pink Panthers beat U Mumba (35 - 24),143.0,143.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Jaipur Pink Panthers,4
498,604,Semi-Final 2,8-23-2018,18:00,Iran beat India (27-18),,,28,"Men's Kabaddi Asian Games, 2018",Full Time,18,Choice of court :Right,21,"Theatre Garuda, Jakarta",,Iran,3
499,605,Final,8-24-2018,17:00,Iran beat Republic of Korea (26-16),,,28,"Men's Kabaddi Asian Games, 2018",Full Time,18,Choice of court :Right,21,"Theatre Garuda, Jakarta",,Republic of Korea,1
500,62,Match 1,7/18/2015,20:00,U Mumba beat Jaipur Pink Panthers (29-28),52.0,52.0,2,"Pro Kabaddi League, 2015",Full Time,3,Choice of court :Left,5,"National Sports Club of India, Mumbai",,Jaipur Pink Panthers,5
501,620,Match 15,8-21-2018,12:50,India Women beat Indonesia Women (54-22),,,29,"Women's Kabaddi Asian Games, 2018",Full Time,173,Choice of court :Right,21,"Theatre Garuda, Jakarta",,India Women,6
502,623,Semi-Final 1,8-23-2018,15:00,India Women beat Chinese Taipei Women (27-14),,,29,"Women's Kabaddi Asian Games, 2018",Full Time,181,Choice of court :Left,21,"Theatre Garuda, Jakarta",,Chinese Taipei Women,2
503,624,Final,8-24-2018,15:00,Iran Women beat India Women (27-24),,,29,"Women's Kabaddi Asian Games, 2018",Full Time,173,Choice of court :Right,21,"Theatre Garuda, Jakarta",,India Women,6
504,625,Match 1,10/7/2018,20:00,Tamil Thalaivas beat Patna Pirates (42-26),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,3
505,626,Match 2,10/7/2018,21:00,Match Tied,2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,,5
506,627,Match 3,10/8/2018,20:00,Puneri Paltan beat Haryana Steelers (34-22),320.0,320.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Puneri Paltan,3
507,628,Match 4,10/8/2018,21:00,U.P. Yoddha beat Tamil Thalaivas (37-32),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,7
508,629,Match 5,10/9/2018,20:00,Match Tied,36.0,36.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,,6
509,63,Match 2,7/18/2015,21:00,Bengaluru Bulls beat Bengal Warriors (33-25),26.0,26.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Right,5,"National Sports Club of India, Mumbai",,Bengaluru Bulls,7
510,630,Match 6,10/9/2018,21:00,Telugu Titans beat Tamil Thalaivas (33-28),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,4
511,631,Match 7,10/10/2018,20:00,U Mumba beat Jaipur Pink Panthers (39-32),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Jaipur Pink Panthers,7
512,632,Match 8,10/10/2018,21:00,Bengaluru Bulls beat Tamil Thalaivas (48-37),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,3
513,633,Match 58,11/11/2018,20:00,Dabang Delhi K.C. beat Jaipur Pink Panthers (40-29),41.0,41.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Dabang Delhi K.C.,4
514,634,Match 10,10/11/2018,21:00,Bengal Warriors beat Tamil Thalaivas (36-27),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,4
515,635,Match 84,11/26/2018,21:00,Bengaluru Bulls beat U.P. Yoddha (37-27),106.0,106.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",1.0,Bengaluru Bulls,7
516,636,Match 11,10/12/2018,20:00,Haryana Steelers beat Gujarat Fortunegiants (32-25),388.0,388.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,1
517,637,Match 15,10/14/2018,20:00,Patna Pirates beat U.P. Yoddha (43-37),106.0,106.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,6,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,U.P. Yoddha,6
518,638,Match 12,10/12/2018,21:00,Dabang Delhi K.C. beat Puneri Paltan (41-37),320.0,320.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Puneri Paltan,5
519,639,Match 14,10/13/2018,21:00,U Mumba beat Haryana Steelers (53-26),2028.0,2028.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,2
520,64,Match 3,7/19/2015,20:00,Telugu Titans beat Dabang Delhi (36-27),251.0,251.0,2,"Pro Kabaddi League, 2015",Full Time,8,Choice of court :Right,5,"National Sports Club of India, Mumbai",,Telugu Titans,2
521,640,Match 13,10/13/2018,20:00,Telugu Titans beat U.P. Yoddha (34-29),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Telugu Titans,6
522,641,Match 16,10/14/2018,21:00,Puneri Paltan beat Haryana Steelers (45-27),320.0,320.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,4
523,642,Match 17,10/16/2018,20:00,Bengal Warriors beat Telugu Titans (30-25),143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Telugu Titans,7
524,643,Match 18,10/16/2018,21:00,Jaipur Pink Panthers beat Haryana Steelers (36-33),2357.0,2357.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,3
525,644,Match 19,10/17/2018,20:00,Bengaluru Bulls beat Tamil Thalaivas (44-35),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Tamil Thalaivas,7
526,645,Match 20,10/17/2018,21:00,U Mumba beat Haryana Steelers (42-32),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,7
527,646,Match 21,10/18/2018,20:00,Haryana Steelers beat Dabang Delhi K.C. (34-31),366.0,366.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,7
528,647,Match 22,10/18/2018,21:00,Gujarat Fortunegiants beat Puneri Paltan (34-28),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,4
529,648,Match 23,10/19/2018,20:00,Telugu Titans beat Patna Pirates (35-31),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Patna Pirates,5
530,649,Match 24,10/19/2018,21:00,Puneri Paltan beat Jaipur Pink Panthers (29-25),795.0,795.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,5
531,65,Match 4,7/19/2015,21:00,U Mumba beat Bengaluru Bulls (36-23),105.0,105.0,2,"Pro Kabaddi League, 2015",Full Time,1,Choice of court :Left,5,"National Sports Club of India, Mumbai",,Bengaluru Bulls,2
532,650,Match 25,10/20/2018,20:00,Match Tied,143.0,143.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,,7
533,651,Match 26,10/20/2018,21:00,Puneri Paltan beat U Mumba (33-32),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,1
534,652,Match 27,10/21/2018,20:00,Dabang Delhi K.C. beat Bengal Warriors (39-30),2296.0,2296.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,2,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Dabang Delhi K.C.,7
535,653,Match 28,10/21/2018,21:00,Puneri Paltan beat Bengaluru Bulls (27-25),365.0,365.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,1
536,654,Match 29,10/23/2018,20:00,U Mumba beat Telugu Titans (41-20),2026.0,2026.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,U Mumba,1
537,655,Match 30,10/23/2018,21:00,Tamil Thalaivas beat Puneri Paltan (36-31),26.0,26.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,4
538,656,Match 31,10/24/2018,20:00,Bengaluru Bulls beat Haryana Steelers (42-34),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Haryana Steelers,4
539,657,Match 32,10/24/2018,21:00,U.P. Yoddha beat Puneri Paltan (29-23),155.0,155.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,2
540,658,Match 33,10/26/2018,20:00,Patna Pirates beat Jaipur Pink Panthers (41-30),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,3,Choice of court :Left,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,3
541,659,Match 34,10/26/2018,21:00,Gujarat Fortunegiants beat Tamil Thalaivas (36-25),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Tamil Thalaivas,2
542,66,Match 5,7/20/2015,20:00,Telugu Titans beat Puneri Paltan (45-24),81.0,81.0,2,"Pro Kabaddi League, 2015",Full Time,7,Choice of court :Right,5,"National Sports Club of India, Mumbai",,Telugu Titans,7
543,660,Match 35,10/27/2018,20:00,Bengal Warriors beat Jaipur Pink Panthers (39-28),66.0,66.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Jaipur Pink Panthers,5
544,661,Match 36,10/27/2018,21:00,U Mumba beat Patna Pirates (40-39),197.0,197.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,5,Choice of court :Left,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,4
545,662,Match 37,10/28/2018,20:00,U.P. Yoddha beat Dabang Delhi K.C. (38-36),106.0,106.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,30,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,U.P. Yoddha,4
546,663,Match 38,10/28/2018,21:00,Haryana Steelers beat Patna Pirates (43-32),366.0,366.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,28,Choice of court :Left,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,4
547,664,Match 39,10/30/2018,20:00,Gujarat Fortunegiants beat Puneri Paltan (37-27),757.0,757.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Right,6,"Patliputra Sports Complex, Patna",,Puneri Paltan,3
548,665,Match 40,10/30/2018,21:00,Telugu Titans beat Patna Pirates (53-32),81.0,81.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,8,Choice of court :Right,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,7
549,666,Match 41,10/31/2018,20:00,Puneri Paltan beat Dabang Delhi K.C. (31-27),2296.0,2296.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,7,Choice of court :Left,6,"Patliputra Sports Complex, Patna",,Dabang Delhi K.C.,4
550,667,Match 42,10/31/2018,21:00,Bengaluru Bulls beat Patna Pirates (43-41),318.0,318.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,1,Choice of court :Left,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,3
551,668,Match 43,11/1/2018,20:00,Patna Pirates beat Bengal Warriors (29-27),211.0,211.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,4,Choice of court :Left,6,"Patliputra Sports Complex, Patna",6.0,Patna Pirates,4
552,669,Match 44,11/2/2018,20:00,Tamil Thalaivas beat U.P. Yoddha (46-24),111.0,111.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,29,Choice of court :Right,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",30.0,U.P. Yoddha,2
553,67,Match 6,7/20/2015,21:00,U Mumba beat Patna Pirates (25-20),29.0,29.0,2,"Pro Kabaddi League, 2015",Full Time,6,Choice of court :Left,5,"National Sports Club of India, Mumbai",,Patna Pirates,1
554,670,Match 45,11/2/2018,21:00,Gujarat Fortunegiants beat Jaipur Pink Panthers (36-25),686.0,686.0,26,"Pro Kabaddi League Season 6, 2018",Full Time,31,Choice of court :Right,23,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",,Gujarat Fortunegiants,2
